order_id,store_id,product_id,quantity,order_date,status
ORD-68363,STORE-0478,PROD-00599,47,2026-04-08,cancelled
ORD-68364,STORE-0373,PROD-02899,8,2026-08-01,cancelled
ORD-68365,STORE-0264,PROD-00589,17,2026-02-04,cancelled
ORD-68366,STORE-0450,PROD-03593,21,2026-03-16,pending
ORD-68367,STORE-0080,PROD-04696,5,2026-04-06,pending
ORD-68368,STORE-0164,PROD-03397,42,2026-04-16,pending
ORD-68369,STORE-0031,PROD-01821,19,2026-06-27,pending
ORD-68370,STORE-0366,PROD-04310,10,2026-04-02,delivered
ORD-68371,STORE-0350,PROD-01970,2,2026-05-13,delivered
ORD-68372,STORE-0085,PROD-00460,23,2026-05-16,cancelled
ORD-68373,STORE-0472,PROD-00069,26,2026-07-12,cancelled
ORD-68374,STORE-0021,PROD-03339,5,2026-05-23,pending
ORD-68375,STORE-0141,PROD-01754,25,2026-07-28,shipped
ORD-68376,STORE-0350,PROD-01468,34,2026-02-17,shipped
ORD-68377,STORE-0008,PROD-04257,7,2026-02-26,pending
ORD-68378,STORE-0292,PROD-01060,4,2026-02-14,pending
ORD-68379,STORE-0050,PROD-00144,28,2026-05-28,pending
ORD-68380,STORE-0289,PROD-01060,48,2026-02-13,pending
ORD-68381,STORE-0063,PROD-02731,44,2026-02-22,cancelled
ORD-68382,STORE-0144,PROD-02869,34,2026-03-11,pending
ORD-68383,STORE-0160,PROD-02185,11,2026-07-15,cancelled
ORD-68384,STORE-0280,PROD-04002,37,2026-06-02,shipped
ORD-68385,STORE-0490,PROD-03909,5,2026-08-22,cancelled
ORD-68386,STORE-0392,PROD-01738,48,2026-05-03,delivered
ORD-68387,STORE-0498,PROD-02058,41,2026-02-27,pending
ORD-68388,STORE-0171,PROD-00941,3,2026-07-11,cancelled
ORD-68389,STORE-0129,PROD-02812,45,2026-04-27,shipped
ORD-68390,STORE-0174,PROD-03179,36,2026-03-13,cancelled
ORD-68391,STORE-0388,PROD-01800,46,2026-08-06,shipped
ORD-68392,STORE-0313,PROD-00888,27,2026-08-17,cancelled
ORD-68393,STORE-0371,PROD-02536,31,2026-06-19,pending
ORD-68394,STORE-0314,PROD-04637,6,2026-04-25,shipped
ORD-68395,STORE-0177,PROD-00346,49,2026-03-14,shipped
ORD-68396,STORE-0141,PROD-00816,12,2026-06-05,pending
ORD-68397,STORE-0332,PROD-04546,20,2026-08-15,pending
ORD-68398,STORE-0070,PROD-02595,25,2026-03-17,delivered
ORD-68399,STORE-0359,PROD-00288,21,2026-02-06,cancelled
ORD-68400,STORE-0045,PROD-04815,45,2026-02-26,cancelled
ORD-68401,STORE-0065,PROD-02427,36,2026-02-13,delivered
ORD-68402,STORE-0361,PROD-02939,11,2026-07-03,pending
ORD-68403,STORE-0204,PROD-03628,12,2026-02-22,delivered
ORD-68404,STORE-0050,PROD-03169,22,2026-03-27,delivered
ORD-68405,STORE-0497,PROD-02822,24,2026-05-13,shipped
ORD-68406,STORE-0024,PROD-01916,12,2026-02-16,pending
ORD-68407,STORE-0099,PROD-00288,31,2026-04-15,cancelled
ORD-68408,STORE-0007,PROD-03294,17,2026-03-04,shipped
ORD-68409,STORE-0500,PROD-00375,26,2026-08-28,cancelled
ORD-68410,STORE-0359,PROD-01056,28,2026-01-13,cancelled
ORD-68411,STORE-0243,PROD-03555,33,2026-08-08,shipped
ORD-68412,STORE-0036,PROD-02294,26,2026-04-02,shipped
ORD-68413,STORE-0255,PROD-03886,46,2026-01-09,shipped
ORD-68414,STORE-0271,PROD-03519,2,2026-08-13,cancelled
ORD-68415,STORE-0077,PROD-04551,14,2026-02-18,cancelled
ORD-68416,STORE-0248,PROD-01067,39,2026-01-05,delivered
ORD-68417,STORE-0494,PROD-00345,13,2026-05-16,pending
ORD-68418,STORE-0225,PROD-01351,23,2026-07-05,delivered
ORD-68419,STORE-0382,PROD-02049,25,2026-04-17,delivered
ORD-68420,STORE-0205,PROD-01768,32,2026-08-03,cancelled
ORD-68421,STORE-0263,PROD-00544,26,2026-01-12,pending
ORD-68422,STORE-0235,PROD-03981,36,2026-08-03,delivered
ORD-68423,STORE-0036,PROD-00717,43,2026-01-06,cancelled
ORD-68424,STORE-0367,PROD-03690,39,2026-03-13,pending
ORD-68425,STORE-0095,PROD-02430,39,2026-02-26,shipped
ORD-68426,STORE-0366,PROD-04553,6,2026-04-04,pending
ORD-68427,STORE-0479,PROD-02245,30,2026-01-10,shipped
ORD-68428,STORE-0339,PROD-01432,45,2026-02-16,cancelled
ORD-68429,STORE-0339,PROD-02619,49,2026-04-03,shipped
ORD-68430,STORE-0145,PROD-01906,30,2026-04-25,pending
ORD-68431,STORE-0471,PROD-01058,20,2026-04-18,cancelled
ORD-68432,STORE-0030,PROD-04433,24,2026-04-26,delivered
ORD-68433,STORE-0493,PROD-02897,39,2026-01-14,pending
ORD-68434,STORE-0011,PROD-00041,9,2026-06-15,pending
ORD-68435,STORE-0008,PROD-04418,44,2026-03-20,cancelled
ORD-68436,STORE-0422,PROD-02830,33,2026-08-09,shipped
ORD-68437,STORE-0218,PROD-00257,9,2026-07-03,delivered
ORD-68438,STORE-0206,PROD-01233,28,2026-08-28,delivered
ORD-68439,STORE-0110,PROD-03775,20,2026-08-11,pending
ORD-68440,STORE-0247,PROD-04016,47,2026-06-21,delivered
ORD-68441,STORE-0082,PROD-02479,8,2026-06-02,delivered
ORD-68442,STORE-0229,PROD-02313,15,2026-05-14,shipped
ORD-68443,STORE-0050,PROD-01326,23,2026-05-01,shipped
ORD-68444,STORE-0060,PROD-02154,20,2026-05-10,cancelled
ORD-68445,STORE-0058,PROD-03202,35,2026-08-11,cancelled
ORD-68446,STORE-0325,PROD-04188,36,2026-02-13,cancelled
ORD-68447,STORE-0101,PROD-01959,1,2026-08-28,pending
ORD-68448,STORE-0275,PROD-00713,26,2026-04-15,cancelled
ORD-68449,STORE-0390,PROD-03257,50,2026-08-24,pending
ORD-68450,STORE-0186,PROD-01577,6,2026-03-05,shipped
ORD-68451,STORE-0368,PROD-01580,34,2026-01-04,cancelled
ORD-68452,STORE-0122,PROD-02909,43,2026-06-11,delivered
ORD-68453,STORE-0478,PROD-00242,4,2026-02-06,pending
ORD-68454,STORE-0122,PROD-03615,33,2026-03-21,cancelled
ORD-68455,STORE-0027,PROD-01137,45,2026-03-23,pending
ORD-68456,STORE-0404,PROD-01406,48,2026-05-10,shipped
ORD-68457,STORE-0308,PROD-01189,31,2026-06-07,pending
ORD-68458,STORE-0328,PROD-03900,45,2026-01-16,cancelled
ORD-68459,STORE-0269,PROD-00943,13,2026-04-02,pending
ORD-68460,STORE-0321,PROD-04027,8,2026-02-03,shipped
ORD-68461,STORE-0403,PROD-03580,47,2026-06-04,pending
ORD-68462,STORE-0174,PROD-01313,39,2026-02-02,pending
ORD-68463,STORE-0444,PROD-03864,22,2026-05-21,pending
ORD-68464,STORE-0314,PROD-00595,16,2026-06-01,delivered
ORD-68465,STORE-0233,PROD-03933,7,2026-08-16,pending
ORD-68466,STORE-0359,PROD-02696,14,2026-04-15,cancelled
ORD-68467,STORE-0358,PROD-03885,29,2026-08-16,shipped
ORD-68468,STORE-0186,PROD-03097,11,2026-06-19,cancelled
ORD-68469,STORE-0247,PROD-01328,36,2026-07-12,cancelled
ORD-68470,STORE-0193,PROD-02647,22,2026-02-25,shipped
ORD-68471,STORE-0299,PROD-04710,16,2026-07-04,delivered
ORD-68472,STORE-0432,PROD-04694,13,2026-04-20,cancelled
ORD-68473,STORE-0161,PROD-04139,44,2026-06-17,shipped
ORD-68474,STORE-0489,PROD-00332,18,2026-04-14,shipped
ORD-68475,STORE-0125,PROD-01427,18,2026-08-11,cancelled
ORD-68476,STORE-0054,PROD-00668,44,2026-02-28,cancelled
ORD-68477,STORE-0170,PROD-03658,31,2026-06-11,pending
ORD-68478,STORE-0071,PROD-04741,46,2026-03-10,pending
ORD-68479,STORE-0142,PROD-02280,17,2026-06-14,cancelled
ORD-68480,STORE-0380,PROD-01031,20,2026-07-06,delivered
ORD-68481,STORE-0444,PROD-03268,34,2026-05-26,cancelled
ORD-68482,STORE-0499,PROD-01991,19,2026-08-02,pending
ORD-68483,STORE-0278,PROD-04739,7,2026-07-01,pending
ORD-68484,STORE-0211,PROD-00303,20,2026-01-13,shipped
ORD-68485,STORE-0195,PROD-01328,3,2026-08-25,cancelled
ORD-68486,STORE-0111,PROD-04782,6,2026-04-20,pending
ORD-68487,STORE-0283,PROD-04560,33,2026-04-17,cancelled
ORD-68488,STORE-0168,PROD-04558,28,2026-01-18,delivered
ORD-68489,STORE-0411,PROD-00607,18,2026-07-25,delivered
ORD-68490,STORE-0211,PROD-01964,6,2026-05-03,shipped
ORD-68491,STORE-0282,PROD-03308,15,2026-02-06,pending
ORD-68492,STORE-0105,PROD-04430,12,2026-03-13,cancelled
ORD-68493,STORE-0458,PROD-00405,20,2026-08-01,pending
ORD-68494,STORE-0436,PROD-03676,22,2026-07-04,cancelled
ORD-68495,STORE-0030,PROD-00511,42,2026-06-07,delivered
ORD-68496,STORE-0193,PROD-02466,16,2026-05-19,pending
ORD-68497,STORE-0156,PROD-03381,10,2026-03-02,delivered
ORD-68498,STORE-0120,PROD-01766,40,2026-03-07,cancelled
ORD-68499,STORE-0221,PROD-00046,20,2026-08-22,pending
ORD-68500,STORE-0289,PROD-01834,21,2026-04-23,delivered
ORD-68501,STORE-0383,PROD-03950,30,2026-04-19,delivered
ORD-68502,STORE-0260,PROD-04007,48,2026-06-15,delivered
ORD-68503,STORE-0406,PROD-00900,43,2026-06-04,pending
ORD-68504,STORE-0026,PROD-01874,40,2026-03-27,cancelled
ORD-68505,STORE-0474,PROD-04960,18,2026-04-18,pending
ORD-68506,STORE-0229,PROD-03395,49,2026-03-01,delivered
ORD-68507,STORE-0345,PROD-03464,4,2026-06-18,shipped
ORD-68508,STORE-0149,PROD-00332,1,2026-02-14,shipped
ORD-68509,STORE-0302,PROD-01774,18,2026-01-02,shipped
ORD-68510,STORE-0271,PROD-04834,32,2026-08-28,cancelled
ORD-68511,STORE-0143,PROD-01432,3,2026-04-08,shipped
ORD-68512,STORE-0087,PROD-02371,20,2026-01-08,cancelled
ORD-68513,STORE-0134,PROD-00556,4,2026-06-08,shipped
ORD-68514,STORE-0295,PROD-02266,13,2026-06-13,shipped
ORD-68515,STORE-0097,PROD-00569,38,2026-05-05,pending
ORD-68516,STORE-0306,PROD-04130,31,2026-04-18,cancelled
ORD-68517,STORE-0354,PROD-00675,44,2026-03-19,pending
ORD-68518,STORE-0380,PROD-04722,48,2026-08-10,pending
ORD-68519,STORE-0475,PROD-04650,25,2026-04-04,cancelled
ORD-68520,STORE-0174,PROD-01399,30,2026-04-25,delivered
ORD-68521,STORE-0104,PROD-02939,36,2026-04-09,delivered
ORD-68522,STORE-0351,PROD-01183,46,2026-01-08,cancelled
ORD-68523,STORE-0018,PROD-04503,14,2026-05-10,pending
ORD-68524,STORE-0239,PROD-01259,15,2026-08-09,pending
ORD-68525,STORE-0285,PROD-03746,9,2026-04-22,shipped
ORD-68526,STORE-0068,PROD-01360,43,2026-05-22,shipped
ORD-68527,STORE-0131,PROD-04318,15,2026-02-03,cancelled
ORD-68528,STORE-0364,PROD-00620,41,2026-08-04,pending
ORD-68529,STORE-0230,PROD-04246,10,2026-02-11,delivered
ORD-68530,STORE-0084,PROD-02376,41,2026-01-02,delivered
ORD-68531,STORE-0477,PROD-02555,30,2026-01-11,pending
ORD-68532,STORE-0313,PROD-04046,4,2026-04-05,cancelled
ORD-68533,STORE-0321,PROD-04936,49,2026-04-25,cancelled
ORD-68534,STORE-0486,PROD-02687,34,2026-06-14,shipped
ORD-68535,STORE-0374,PROD-03959,34,2026-07-16,shipped
ORD-68536,STORE-0111,PROD-03666,18,2026-08-11,pending
ORD-68537,STORE-0228,PROD-04804,32,2026-08-17,pending
ORD-68538,STORE-0324,PROD-00234,48,2026-04-10,shipped
ORD-68539,STORE-0081,PROD-01503,38,2026-06-03,delivered
ORD-68540,STORE-0008,PROD-04293,20,2026-05-10,pending
ORD-68541,STORE-0218,PROD-03920,45,2026-06-14,pending
ORD-68542,STORE-0372,PROD-00395,26,2026-07-01,delivered
ORD-68543,STORE-0474,PROD-03738,35,2026-06-04,cancelled
ORD-68544,STORE-0248,PROD-02310,7,2026-03-24,delivered
ORD-68545,STORE-0244,PROD-03007,46,2026-05-26,cancelled
ORD-68546,STORE-0192,PROD-00509,32,2026-07-12,delivered
ORD-68547,STORE-0078,PROD-00622,9,2026-02-12,pending
ORD-68548,STORE-0131,PROD-04222,24,2026-07-22,cancelled
ORD-68549,STORE-0242,PROD-04031,25,2026-03-11,cancelled
ORD-68550,STORE-0040,PROD-00703,34,2026-02-08,shipped
ORD-68551,STORE-0062,PROD-02299,16,2026-05-22,pending
ORD-68552,STORE-0042,PROD-01669,1,2026-05-15,delivered
ORD-68553,STORE-0137,PROD-02417,41,2026-05-20,delivered
ORD-68554,STORE-0113,PROD-01612,45,2026-05-04,shipped
ORD-68555,STORE-0280,PROD-02163,39,2026-01-27,delivered
ORD-68556,STORE-0329,PROD-02100,37,2026-01-13,cancelled
ORD-68557,STORE-0301,PROD-00762,50,2026-03-21,shipped
ORD-68558,STORE-0018,PROD-04744,3,2026-07-07,shipped
ORD-68559,STORE-0491,PROD-02828,3,2026-08-10,cancelled
ORD-68560,STORE-0379,PROD-04877,10,2026-01-12,delivered
ORD-68561,STORE-0147,PROD-04543,41,2026-05-16,delivered
ORD-68562,STORE-0056,PROD-02046,16,2026-08-28,shipped
ORD-68563,STORE-0224,PROD-04932,43,2026-08-04,cancelled
ORD-68564,STORE-0064,PROD-02898,39,2026-02-22,pending
ORD-68565,STORE-0453,PROD-03720,1,2026-07-27,pending
ORD-68566,STORE-0183,PROD-02977,21,2026-08-23,pending
ORD-68567,STORE-0321,PROD-00020,34,2026-06-06,shipped
ORD-68568,STORE-0039,PROD-03138,42,2026-02-14,pending
ORD-68569,STORE-0050,PROD-02360,20,2026-07-07,cancelled
ORD-68570,STORE-0201,PROD-03585,35,2026-05-02,delivered
ORD-68571,STORE-0492,PROD-00307,12,2026-07-20,shipped
ORD-68572,STORE-0434,PROD-04771,14,2026-05-05,delivered
ORD-68573,STORE-0455,PROD-00335,19,2026-01-08,pending
ORD-68574,STORE-0404,PROD-00400,13,2026-04-03,pending
ORD-68575,STORE-0395,PROD-03985,35,2026-07-20,pending
ORD-68576,STORE-0013,PROD-02977,49,2026-08-12,delivered
ORD-68577,STORE-0041,PROD-01345,31,2026-06-01,cancelled
ORD-68578,STORE-0353,PROD-01165,3,2026-06-27,shipped
ORD-68579,STORE-0027,PROD-01777,48,2026-01-05,cancelled
ORD-68580,STORE-0056,PROD-00165,14,2026-08-11,cancelled
ORD-68581,STORE-0329,PROD-03518,6,2026-06-24,cancelled
ORD-68582,STORE-0372,PROD-03009,27,2026-02-01,delivered
ORD-68583,STORE-0030,PROD-01669,45,2026-02-04,pending
ORD-68584,STORE-0316,PROD-03905,3,2026-05-08,cancelled
ORD-68585,STORE-0437,PROD-02701,1,2026-01-19,delivered
ORD-68586,STORE-0363,PROD-02317,35,2026-07-15,delivered
ORD-68587,STORE-0115,PROD-00583,49,2026-03-07,cancelled
ORD-68588,STORE-0261,PROD-04911,12,2026-03-19,pending
ORD-68589,STORE-0439,PROD-02410,41,2026-04-13,cancelled
ORD-68590,STORE-0466,PROD-00771,33,2026-04-16,cancelled
ORD-68591,STORE-0396,PROD-03715,2,2026-03-14,delivered
ORD-68592,STORE-0257,PROD-01612,26,2026-01-27,shipped
ORD-68593,STORE-0271,PROD-01728,35,2026-02-09,pending
ORD-68594,STORE-0275,PROD-00899,21,2026-01-25,shipped
ORD-68595,STORE-0231,PROD-02269,17,2026-03-12,pending
ORD-68596,STORE-0390,PROD-03225,39,2026-06-16,pending
ORD-68597,STORE-0145,PROD-03720,18,2026-05-04,cancelled
ORD-68598,STORE-0171,PROD-04947,2,2026-06-24,cancelled
ORD-68599,STORE-0181,PROD-01323,10,2026-05-02,cancelled
ORD-68600,STORE-0460,PROD-04804,31,2026-04-11,pending
ORD-68601,STORE-0258,PROD-00628,47,2026-04-26,shipped
ORD-68602,STORE-0216,PROD-00968,8,2026-05-11,delivered
ORD-68603,STORE-0028,PROD-02939,24,2026-07-16,shipped
ORD-68604,STORE-0298,PROD-04936,17,2026-05-23,shipped
ORD-68605,STORE-0482,PROD-04633,4,2026-06-28,cancelled
ORD-68606,STORE-0453,PROD-04926,29,2026-07-06,shipped
ORD-68607,STORE-0205,PROD-02216,32,2026-04-16,delivered
ORD-68608,STORE-0441,PROD-04553,28,2026-06-01,cancelled
ORD-68609,STORE-0427,PROD-04488,21,2026-02-11,delivered
ORD-68610,STORE-0057,PROD-01317,17,2026-06-18,pending
ORD-68611,STORE-0172,PROD-01576,9,2026-01-07,delivered
ORD-68612,STORE-0237,PROD-02273,34,2026-02-25,delivered
ORD-68613,STORE-0357,PROD-04862,28,2026-05-16,pending
ORD-68614,STORE-0046,PROD-03670,41,2026-06-02,pending
ORD-68615,STORE-0053,PROD-03443,1,2026-04-02,cancelled
ORD-68616,STORE-0494,PROD-01348,37,2026-06-04,shipped
ORD-68617,STORE-0442,PROD-03767,43,2026-06-22,shipped
ORD-68618,STORE-0010,PROD-03238,38,2026-08-20,delivered
ORD-68619,STORE-0474,PROD-02342,20,2026-03-19,shipped
ORD-68620,STORE-0294,PROD-02971,50,2026-04-18,shipped
ORD-68621,STORE-0217,PROD-03317,47,2026-06-17,pending
ORD-68622,STORE-0014,PROD-03159,48,2026-02-09,shipped
ORD-68623,STORE-0008,PROD-04663,12,2026-02-11,pending
ORD-68624,STORE-0219,PROD-04158,29,2026-05-05,shipped
ORD-68625,STORE-0231,PROD-03926,43,2026-02-21,shipped
ORD-68626,STORE-0253,PROD-01599,43,2026-07-02,shipped
ORD-68627,STORE-0131,PROD-01942,28,2026-01-10,cancelled
ORD-68628,STORE-0058,PROD-02995,41,2026-04-19,shipped
ORD-68629,STORE-0353,PROD-03765,36,2026-02-02,pending
ORD-68630,STORE-0067,PROD-00630,25,2026-01-03,pending
ORD-68631,STORE-0103,PROD-00706,16,2026-08-25,delivered
ORD-68632,STORE-0491,PROD-02532,32,2026-03-13,shipped
ORD-68633,STORE-0027,PROD-03100,49,2026-08-17,shipped
ORD-68634,STORE-0214,PROD-04806,32,2026-06-20,shipped
ORD-68635,STORE-0405,PROD-03117,36,2026-03-16,delivered
ORD-68636,STORE-0378,PROD-03552,17,2026-01-23,pending
ORD-68637,STORE-0380,PROD-04169,39,2026-08-18,pending
ORD-68638,STORE-0115,PROD-02623,38,2026-05-05,cancelled
ORD-68639,STORE-0472,PROD-04410,11,2026-08-24,shipped
ORD-68640,STORE-0014,PROD-00496,15,2026-03-19,pending
ORD-68641,STORE-0297,PROD-01632,19,2026-05-01,delivered
ORD-68642,STORE-0463,PROD-01599,2,2026-02-16,pending
ORD-68643,STORE-0227,PROD-02186,27,2026-01-10,cancelled
ORD-68644,STORE-0046,PROD-00666,10,2026-07-21,delivered
ORD-68645,STORE-0471,PROD-03373,47,2026-07-17,cancelled
ORD-68646,STORE-0211,PROD-03707,16,2026-08-20,cancelled
ORD-68647,STORE-0305,PROD-03943,41,2026-02-25,pending
ORD-68648,STORE-0073,PROD-03949,28,2026-05-07,delivered
ORD-68649,STORE-0277,PROD-02847,49,2026-06-03,delivered
ORD-68650,STORE-0218,PROD-00585,13,2026-04-06,delivered
ORD-68651,STORE-0276,PROD-00058,32,2026-06-23,cancelled
ORD-68652,STORE-0347,PROD-01489,43,2026-05-22,pending
ORD-68653,STORE-0032,PROD-03421,26,2026-05-23,cancelled
ORD-68654,STORE-0230,PROD-04047,48,2026-03-01,cancelled
ORD-68655,STORE-0374,PROD-00383,27,2026-07-27,delivered
ORD-68656,STORE-0437,PROD-00101,30,2026-06-03,delivered
ORD-68657,STORE-0064,PROD-03104,17,2026-07-12,delivered
ORD-68658,STORE-0042,PROD-01679,47,2026-08-09,shipped
ORD-68659,STORE-0193,PROD-02217,26,2026-08-06,delivered
ORD-68660,STORE-0462,PROD-03748,24,2026-04-20,delivered
ORD-68661,STORE-0266,PROD-03706,38,2026-05-16,pending
ORD-68662,STORE-0288,PROD-03071,15,2026-04-05,pending
ORD-68663,STORE-0294,PROD-03184,40,2026-08-01,shipped
ORD-68664,STORE-0181,PROD-01889,4,2026-06-25,cancelled
ORD-68665,STORE-0407,PROD-02577,22,2026-02-17,cancelled
ORD-68666,STORE-0049,PROD-03567,23,2026-03-16,cancelled
ORD-68667,STORE-0075,PROD-02792,6,2026-03-01,delivered
ORD-68668,STORE-0025,PROD-02166,9,2026-04-19,shipped
ORD-68669,STORE-0429,PROD-01060,38,2026-04-04,shipped
ORD-68670,STORE-0157,PROD-02130,36,2026-02-19,delivered
ORD-68671,STORE-0067,PROD-03176,27,2026-06-18,shipped
ORD-68672,STORE-0303,PROD-03587,42,2026-03-26,delivered
ORD-68673,STORE-0379,PROD-00805,12,2026-03-19,delivered
ORD-68674,STORE-0382,PROD-00731,50,2026-03-19,shipped
ORD-68675,STORE-0440,PROD-01731,23,2026-06-21,delivered
ORD-68676,STORE-0402,PROD-03523,7,2026-07-20,pending
ORD-68677,STORE-0343,PROD-04435,38,2026-02-07,shipped
ORD-68678,STORE-0081,PROD-03710,44,2026-04-01,delivered
ORD-68679,STORE-0455,PROD-02641,47,2026-01-12,delivered
ORD-68680,STORE-0208,PROD-03260,40,2026-05-28,pending
ORD-68681,STORE-0081,PROD-00033,38,2026-05-03,cancelled
ORD-68682,STORE-0206,PROD-00791,17,2026-02-24,pending
ORD-68683,STORE-0475,PROD-04049,38,2026-03-01,pending
ORD-68684,STORE-0141,PROD-04435,27,2026-03-14,pending
ORD-68685,STORE-0308,PROD-03193,41,2026-03-17,delivered
ORD-68686,STORE-0160,PROD-00843,18,2026-08-04,pending
ORD-68687,STORE-0293,PROD-01977,49,2026-05-25,shipped
ORD-68688,STORE-0353,PROD-03441,40,2026-08-04,cancelled
ORD-68689,STORE-0179,PROD-04198,31,2026-05-02,cancelled
ORD-68690,STORE-0320,PROD-04995,33,2026-01-22,delivered
ORD-68691,STORE-0474,PROD-03810,22,2026-08-20,cancelled
ORD-68692,STORE-0368,PROD-04100,24,2026-01-26,pending
ORD-68693,STORE-0273,PROD-00177,47,2026-05-11,shipped
ORD-68694,STORE-0310,PROD-00191,13,2026-06-21,shipped
ORD-68695,STORE-0090,PROD-04548,7,2026-02-13,cancelled
ORD-68696,STORE-0324,PROD-04674,2,2026-06-07,cancelled
ORD-68697,STORE-0330,PROD-02429,41,2026-04-09,delivered
ORD-68698,STORE-0238,PROD-04648,14,2026-02-15,delivered
ORD-68699,STORE-0071,PROD-03454,17,2026-03-20,pending
ORD-68700,STORE-0236,PROD-00724,26,2026-01-02,cancelled
ORD-68701,STORE-0029,PROD-02320,14,2026-05-02,delivered
ORD-68702,STORE-0422,PROD-02815,40,2026-06-18,cancelled
ORD-68703,STORE-0021,PROD-04678,24,2026-07-28,cancelled
ORD-68704,STORE-0083,PROD-04400,40,2026-07-28,shipped
ORD-68705,STORE-0074,PROD-02322,23,2026-03-10,cancelled
ORD-68706,STORE-0255,PROD-04120,2,2026-03-24,pending
ORD-68707,STORE-0160,PROD-02675,41,2026-06-26,shipped
ORD-68708,STORE-0006,PROD-04282,24,2026-08-14,cancelled
ORD-68709,STORE-0352,PROD-01334,33,2026-05-24,delivered
ORD-68710,STORE-0219,PROD-04890,21,2026-01-09,pending
ORD-68711,STORE-0454,PROD-02753,27,2026-08-13,shipped
ORD-68712,STORE-0365,PROD-01166,27,2026-02-21,cancelled
ORD-68713,STORE-0367,PROD-02563,32,2026-05-03,pending
ORD-68714,STORE-0017,PROD-03531,31,2026-08-25,cancelled
ORD-68715,STORE-0390,PROD-02996,24,2026-04-26,pending
ORD-68716,STORE-0449,PROD-01439,33,2026-01-20,delivered
ORD-68717,STORE-0349,PROD-00827,27,2026-08-05,delivered
ORD-68718,STORE-0342,PROD-03918,34,2026-02-21,delivered
ORD-68719,STORE-0452,PROD-04468,41,2026-08-19,pending
ORD-68720,STORE-0329,PROD-02125,27,2026-08-20,pending
ORD-68721,STORE-0059,PROD-03314,5,2026-06-10,shipped
ORD-68722,STORE-0281,PROD-00469,30,2026-03-08,cancelled
ORD-68723,STORE-0337,PROD-00326,28,2026-07-08,delivered
ORD-68724,STORE-0119,PROD-03470,28,2026-04-25,delivered
ORD-68725,STORE-0365,PROD-00939,21,2026-01-03,pending
ORD-68726,STORE-0281,PROD-04011,8,2026-06-03,shipped
ORD-68727,STORE-0277,PROD-01534,11,2026-01-23,pending
ORD-68728,STORE-0077,PROD-00440,12,2026-03-09,pending
ORD-68729,STORE-0019,PROD-00511,18,2026-02-07,delivered
ORD-68730,STORE-0303,PROD-01343,13,2026-01-27,delivered
ORD-68731,STORE-0086,PROD-01385,5,2026-06-07,delivered
ORD-68732,STORE-0432,PROD-00883,14,2026-08-09,delivered
ORD-68733,STORE-0222,PROD-01113,48,2026-06-01,pending
ORD-68734,STORE-0169,PROD-02667,14,2026-03-05,cancelled
ORD-68735,STORE-0401,PROD-03345,24,2026-04-13,cancelled
ORD-68736,STORE-0159,PROD-02854,10,2026-01-05,cancelled
ORD-68737,STORE-0226,PROD-00366,18,2026-08-08,shipped
ORD-68738,STORE-0458,PROD-01468,32,2026-03-13,delivered
ORD-68739,STORE-0098,PROD-04910,34,2026-03-09,pending
ORD-68740,STORE-0379,PROD-01324,26,2026-08-05,cancelled
ORD-68741,STORE-0125,PROD-04916,22,2026-05-21,cancelled
ORD-68742,STORE-0061,PROD-01839,48,2026-07-17,pending
ORD-68743,STORE-0033,PROD-01326,23,2026-03-22,pending
ORD-68744,STORE-0450,PROD-02969,7,2026-01-10,shipped
ORD-68745,STORE-0008,PROD-00048,26,2026-02-21,pending
ORD-68746,STORE-0301,PROD-00012,41,2026-01-10,shipped
ORD-68747,STORE-0175,PROD-03395,41,2026-03-09,cancelled
ORD-68748,STORE-0106,PROD-00670,22,2026-03-28,shipped
ORD-68749,STORE-0147,PROD-03602,41,2026-05-19,shipped
ORD-68750,STORE-0058,PROD-03973,9,2026-05-01,delivered
ORD-68751,STORE-0381,PROD-04052,18,2026-05-06,delivered
ORD-68752,STORE-0416,PROD-04975,39,2026-06-16,shipped
ORD-68753,STORE-0216,PROD-01369,6,2026-05-16,cancelled
ORD-68754,STORE-0177,PROD-02630,21,2026-02-22,cancelled
ORD-68755,STORE-0166,PROD-00750,33,2026-06-20,delivered
ORD-68756,STORE-0179,PROD-00701,28,2026-03-18,cancelled
ORD-68757,STORE-0361,PROD-04970,22,2026-04-18,shipped
ORD-68758,STORE-0090,PROD-02854,33,2026-05-22,delivered
ORD-68759,STORE-0288,PROD-03228,25,2026-02-02,delivered
ORD-68760,STORE-0239,PROD-01452,49,2026-01-20,cancelled
ORD-68761,STORE-0069,PROD-03631,46,2026-08-12,pending
ORD-68762,STORE-0397,PROD-01926,40,2026-03-15,cancelled
ORD-68763,STORE-0340,PROD-04329,29,2026-07-16,shipped
ORD-68764,STORE-0153,PROD-04032,8,2026-05-12,cancelled
ORD-68765,STORE-0266,PROD-02223,12,2026-06-13,pending
ORD-68766,STORE-0083,PROD-02216,7,2026-01-18,delivered
ORD-68767,STORE-0222,PROD-04913,10,2026-08-28,pending
ORD-68768,STORE-0349,PROD-03483,16,2026-06-25,cancelled
ORD-68769,STORE-0437,PROD-01671,10,2026-02-12,pending
ORD-68770,STORE-0156,PROD-03564,40,2026-06-25,cancelled
ORD-68771,STORE-0371,PROD-00003,29,2026-06-05,shipped
ORD-68772,STORE-0319,PROD-02121,22,2026-07-10,cancelled
ORD-68773,STORE-0352,PROD-02432,35,2026-03-15,shipped
